TimeStamp; AccX(g); AccY(g); AccZ(g); GyrX(deg/s); GyrY(deg/s); GyrZ(deg/s); Lat; Long; Alt; Bear; VitGPS(km/h); Azi; Pitch; Roll; Azi1; Pitch1; Roll1; gravX; gravY; gravZ; Event
1681460181359;-1.1925001;-0.011226976;1.1781002;-10.51799;0.447195;2.68912;45.75720519;4.815228821;331.3837381;125.26904;24.276115;1.0550373;0.00669738;-0.77932394;81.58335;-1.4283217;29.804651;1.4349568;0.24444385;9.698005;0
1681460181369;-0.5864875;-0.03441312;0.82445055;-11.56799;-5.362805;5.3491197;45.75720519;4.815228821;331.3837381;125.26904;24.276115;1.0077728;0.033999555;-0.95248175;81.57713;-1.3363794;29.82526;1.4360651;0.22871172;9.698223;0
1681460181380;0.18622136;0.05833146;0.6206565;-11.53299;-1.6528051;7.0641203;45.75720519;4.815228821;331.3837381;125.26904;24.276115;-0.07518666;-0.089776896;-1.8622892;81.58804;-1.2400075;29.816748;1.434273;0.21222106;9.698872;0
1681460181389;-0.40734398;0.026603052;1.1117147;-10.622991;-0.46280497;8.67412;45.75720519;4.815228821;331.3837381;125.26904;24.276115;0.81836385;-0.02246515;-1.2195773;81.59784;-1.1444188;29.79249;1.432662;0.19586378;9.699438;0
1681460181399;-0.26041704;0.038318157;1.1331924;-9.327991;-2.772805;7.8341203;45.75720519;4.815228821;331.3837381;125.26904;24.276115;0.7210331;-0.032943398;-1.34491;81.576355;-1.0629084;29.766596;1.4363409;0.1819152;9.699177;0
1681460181409;-0.15986237;0.4134456;1.1056131;-10.6579895;-4.417805;8.46412;45.75720519;4.815228821;331.3837381;125.26904;24.276115;0.45079026;-0.3544702;-1.4272;81.57453;-0.993394;29.749992;1.43668;0.17001915;9.699337;0
1681460181420;-0.06687373;0.18841796;0.9596624;-12.72299;-2.737805;9.02412;45.75720519;4.815228821;331.3837381;125.26904;24.276115;0.43885615;-0.19341432;-1.5012242;81.58595;-0.9532319;29.728374;1.4347616;0.16314605;9.699736;0
1681460181429;0.51692903;0.009274459;1.0990233;-12.372991;-0.497805;7.5891204;45.75720519;4.815228821;331.3837381;125.26904;24.276115;-0.37660354;-0.007636144;-2.0104463;81.59224;-0.9075319;29.707417;1.4337176;0.15532514;9.700021;0
1681460181441;0.093964905;-0.10665628;1.0441087;-10.34299;-0.357805;5.8041196;45.75720519;4.815228821;331.3837381;125.26904;24.276115;0.40831628;0.10139051;-1.6605499;81.65594;-0.8571857;29.699467;1.4229525;0.14670901;9.701743;0
1681460181449;-0.31972474;-0.019037047;0.96576405;-7.8929906;0.377195;4.82412;45.75720519;4.815228821;331.3837381;125.26904;24.276115;0.85933995;0.0187109;-1.2510942;81.73784;-0.80162054;29.709875;1.4091028;0.13719957;9.703905;0
1681460181460;-0.5515863;-0.060283985;0.81786084;-5.93299;0.377195;3.8091202;45.75720519;4.815228821;331.3837381;125.26904;24.276115;1.0268282;0.061034262;-0.9774414;81.76373;-0.74985236;29.731773;1.4047347;0.12833983;9.704662;0
1681460181469;0.31289095;-0.087375164;0.77270883;-6.1429896;-3.017805;3.9491203;45.75720519;4.815228821;331.3837381;125.26904;24.276115;-0.30451187;0.10442853;-1.9555432;81.75497;-0.7027527;29.761234;1.4062334;0.12027897;9.704545;0
1681460181480;0.050033264;-0.14277785;0.9120698;-5.6529903;-2.6678052;3.73912;45.75720519;4.815228821;331.3837381;125.26904;24.276115;0.5175796;0.15505303;-1.6255982;81.807594;-0.6494377;29.783173;1.3973341;0.111154296;9.7059355;0
1681460181489;0.47031268;0.28433537;1.3357661;-5.40799;0.447195;3.73912;45.75720519;4.815228821;331.3837381;125.26904;24.276115;-0.124947585;-0.19814675;-1.9093337;81.876045;-0.58686864;29.798084;1.3857535;0.1004457;9.707719;0
1681460181499;-0.052962042;-0.009030394;1.4202125;-6.2829905;4.8221946;3.8091202;45.75720519;4.815228821;331.3837381;125.26904;24.276115;0.49025136;0.006353979;-1.533522;82.04443;-0.5676168;29.803368;1.357223;0.09715076;9.711781;0
1681460181509;0.31679597;-0.18548918;1.2286217;-7.47299;-3.8928053;5.17412;45.75720519;4.815228821;331.3837381;125.26904;24.276115;-0.021289822;0.14516349;-1.8231463;82.72073;-0.6018933;29.790062;1.2424872;0.10301716;9.727061;0
1681460181520;-0.108852856;-0.11300196;0.7185265;-6.3179903;-0.77780503;4.40412;45.75720519;4.815228821;331.3837381;125.26904;24.276115;0.78324866;0.15425946;-1.4204451;83.77685;-0.45664912;29.747604;1.0630162;0.07815847;9.748538;0
1681460181529;0.2760372;0.025626794;0.6138227;-2.92299;-1.617805;3.14412;45.75720519;4.815228821;331.3837381;125.26904;24.276115;-0.30736125;-0.038058132;-1.9934022;84.43492;-0.26610598;29.720425;0.95100015;0.045546092;9.7603;0
1681460181542;-0.2965386;0.058819592;0.8913243;-2.11799;4.0871954;2.12912;45.75720519;4.815228821;331.3837381;125.26904;24.276115;0.7655104;-0.06253513;-1.2496209;85.38513;-0.13470511;29.708609;0.7890157;0.023055881;9.77481;0
1681460181551;-0.48861754;0.11202569;0.97210974;-1.9079901;4.262195;1.49912;45.75720519;4.815228821;331.3837381;125.26904;24.276115;0.8531794;-0.1026032;-1.105042;85.65421;-0.09894046;29.714874;0.74310213;0.016934477;9.778423;0
1681460181560;-0.6794761;0.13179494;1.1759037;-1.9779899;2.932195;1.9891201;45.75720519;4.815228821;331.3837381;125.26904;24.276115;0.88955665;-0.09674065;-1.0468355;85.61791;-0.09631169;29.726841;0.74929804;0.01648454;9.777957;0
1681460181569;-0.27774563;0.08176167;1.3391831;-3.34299;-1.337805;3.8091202;45.75720519;4.815228821;331.3837381;125.26904;24.276115;0.6789077;-0.05971015;-1.3662963;85.29835;-0.18535714;29.74372;0.80381876;0.031725366;9.773581;0
1681460181580;0.13350339;0.09689368;1.1375855;-5.6879897;-4.732805;6.99412;45.75720519;4.815228821;331.3837381;125.26904;24.276115;0.23408553;-0.08439338;-1.6876187;84.99839;-0.28080985;29.744528;0.8549691;0.048062753;9.769178;0
1681460181589;0.4908141;0.001952518;1.0406919;-6.2479897;-3.4378052;8.14912;45.75720519;4.815228821;331.3837381;125.26904;24.276115;-0.37324843;-0.001696918;-2.0114856;84.96085;-0.3271559;29.690655;0.8613643;0.05599515;9.768562;0
1681460181600;0.54719305;-0.32167727;0.92646956;-5.96799;-2.0378048;8.67412;45.75720519;4.815228821;331.3837381;125.26904;24.276115;-0.94311774;0.2905004;-2.1042914;85.13562;-0.36141247;29.619272;0.8315613;0.061858345;9.771109;0
1681460181609;-0.08688704;-0.104459696;1.0531392;-1.62799;-0.9528051;5.52412;45.75720519;4.815228821;331.3837381;125.26904;24.276115;0.64716995;0.09853289;-1.4884799;85.8275;-0.21399203;29.53619;0.7135212;0.036626436;9.780572;0
1681460181620;-0.06418902;-0.006589747;0.8422672;-0.19298999;-3.8578048;3.98412;45.75720519;4.815228821;331.3837381;125.26904;24.276115;0.5409338;0.00780104;-1.4947336;86.24896;-0.0792362;29.481579;0.6415613;0.013561931;9.785626;0
1681460181629;-0.26725084;0.001952518;0.86813813;-0.22799;4.5771947;2.40912;45.75720519;4.815228821;331.3837381;125.26904;24.276115;0.77923113;-0.002149535;-1.2721591;86.555824;0.005905552;29.448002;0.5891437;-0.001010785;9.78892;0
1681460181638;-0.007321941;-0.014887947;1.0026178;0.68201;-2.317805;1.77912;45.75720519;4.815228821;331.3837381;125.26904;24.276115;0.47049433;0.014847589;-1.5634936;86.57187;0.044969115;29.435226;0.5864017;-0.007696838;9.789081;0
1681460181648;-0.46518734;0.09250052;0.9738182;0.26200998;1.217195;0.55412;45.75720519;4.815228821;331.3837381;125.26904;24.276115;0.8117085;-0.08550137;-1.125152;86.66012;0.07286021;29.412909;0.571324;-0.012470628;9.789975;0
1681460181658;-0.06248056;0.005613488;0.7978475;1.24201;-0.287805;-0.49588;45.75720519;4.815228821;331.3837381;125.26904;24.276115;0.52506226;-0.007014201;-1.4926444;86.58994;0.07188349;29.403378;0.5833137;-0.012303456;9.789267;0
1681460181668;0.16840465;0.22014634;0.83567756;1.24201;1.532195;-1.12588;45.75720519;4.815228821;331.3837381;125.26904;24.276115;0.048430156;-0.25272176;-1.7696518;86.54283;0.060039084;29.40708;0.59136254;-0.010276187;9.788777;0
1681460181680;-0.5191256;-0.041735064;1.2913463;-0.61299;2.617195;-0.07588;45.75720519;4.815228821;331.3837381;125.26904;24.276115;0.85840464;0.029977724;-1.1885641;86.54451;-0.014946162;29.411257;0.59107673;0.00255816;9.788803;0
1681460181688;-0.8598399;0.06809405;1.3931214;-0.54299;-1.9328051;-0.60087997;45.75720519;4.815228821;331.3837381;125.26904;24.276115;0.92052186;-0.04157023;-1.0178229;86.36329;-0.06349431;29.417068;0.6220342;0.010867577;9.786884;0
1681460181700;-0.19915679;-0.03221654;1.176636;-1.38299;-9.597806;-0.07588;45.75720519;4.815228821;331.3837381;125.26904;24.276115;0.6784835;0.026989684;-1.403126;85.53052;-0.19715807;29.44134;0.764208;0.03374518;9.7767515;0
1681460181710;0.6623916;-0.00781007;0.93257123;-0.99799;-3.472805;-1.23088;45.75720519;4.815228821;331.3837381;125.26904;24.276115;-0.61299103;0.006827621;-2.188392;84.991356;-0.25115198;29.470993;0.8561697;0.042986616;9.769091;0
1681460181720;0.264078;-0.15034385;0.7646547;-0.017989999;-2.912805;-2.3858798;45.75717526;4.815304568;331.2197771;122.463;24.156855;-0.23102047;0.18374947;-1.9033278;85.02661;-0.24893726;29.5178;0.85015786;0.042607553;9.769618;0
1681460181728;0.023430211;-0.024894599;0.93257123;2.92201;4.682195;-5.11588;45.75717526;4.815304568;331.2197771;122.463;24.156855;0.4422713;0.026679829;-1.5959153;85.16883;-0.21342683;29.57601;0.8259078;0.036529697;9.771725;0
1681460181740;-0.36390048;0.12740177;1.029465;3.62201;5.732195;-5.85088;45.75717526;4.815304568;331.2197771;122.463;24.156855;0.7474831;-0.11615493;-1.2310202;85.26582;-0.19600548;29.659756;0.809367;0.033547904;9.773121;0
1681460181751;-0.7094961;0.31996882;1.0670509;2.29201;6.607195;-5.0458803;45.7566363;4.8130401;0;0;0;0.84305376;-0.24469893;-0.9840087;85.21196;-0.2311419;29.749777;0.8185522;0.039561756;9.772333;0
1681460181760;-0.11739512;0.13081868;1.0116482;-0.40299;1.4271951;-2.5258799;45.7566363;4.8130401;0;0;0;0.5154693;-0.1277509;-1.4552696;84.81391;-0.442295;29.830482;0.8864041;0.07570172;9.766204;0
1681460181769;0.0739516;0.030752152;0.9457507;-3.16799;-2.877805;0.55412;45.7566363;4.8130401;0;0;0;0.29755285;-0.032405827;-1.6488311;84.54256;-0.6431911;29.881285;0.9326146;0.110085204;9.761564;0
1681460181780;0.34657186;-0.1313068;1.0633899;-4.49799;-2.3528051;3.0041199;45.7566363;4.8130401;0;0;0;-0.15147828;0.11686667;-1.8858532;84.48589;-0.73992383;29.905035;0.9422487;0.12664062;9.760442;0
1681460181789;0.30727744;-0.13350339;1.1346568;-3.02799;-1.3028051;2.3391201;45.7566363;4.8130401;0;0;0;-0.04514584;0.113084376;-1.8352638;84.590355;-0.7370567;29.902985;0.92445356;0.12614991;9.762156;0
1681460181800;0.50374955;-0.082249805;0.9662522;-2.0129902;-0.042804997;2.05912;45.7566363;4.8130401;0;0;0;-0.49845323;0.07533771;-2.0513728;84.93583;-0.68798906;29.901192;0.865584;0.11775223;9.767652;0
1681460181809;0.5266916;0.09079207;0.91768324;-0.47299;2.092195;0.65912;45.7566363;4.8130401;0;0;0;-0.42585826;-0.08559813;-2.0918307;85.87656;-0.56292593;29.884247;0.7051175;0.09634791;9.780784;0
1681460181819;0.20501435;0.19793648;0.90816474;0.82201004;3.527195;-1.61588;45.7566363;4.8130401;0;0;0;0.029947558;-0.2094832;-1.7928205;87.13093;-0.54879016;29.852743;0.49083707;0.093928576;9.793888;0
1681460181829;-0.24552909;0.12740177;0.96698433;-0.99799;1.602195;-2.14088;45.7566363;4.8130401;0;0;0;0.64229167;-0.12701203;-1.322139;88.30668;-0.7202026;29.825933;0.28976095;0.12326544;9.801567;0
1681460181840;0.2633458;0.23015301;0.9311068;-2.0129902;4.612195;-1.82588;45.7566363;4.8130401;0;0;0;-0.035191122;-0.23351288;-1.8464282;88.86563;-0.8927914;29.808489;0.19411972;0.1528025;9.803528;0
1681460181849;0.22502767;0.14570662;0.80809826;-3.8329904;-0.112805;-0.14588;45.7566363;4.8130401;0;0;0;-0.023087088;-0.17198324;-1.8423817;89.58908;-1.2254336;29.783283;0.070315644;0.20972718;9.80414;0
1681460181859;-0.19451956;-0.029531827;1.0284886;-4.46299;3.0021951;0.51912;45.7566363;4.8130401;0;0;0;0.7313249;0.028206153;-1.3838727;89.5644;-178.4009;30.24445;-0.07452654;0.27366352;9.80253;0
1681460181868;-0.82786745;-0.038806286;1.127823;-4.35799;2.3021948;1.49912;45.7566363;4.8130401;0;0;0;1.0165161;0.027730428;-0.937588;89.31743;-178.28656;30.45667;-0.11677228;0.29322687;9.801545;0
1681460181880;-0.55353874;-0.18304853;1.1007318;-3.6579902;-0.77780503;1.9891201;45.7566363;4.8130401;0;0;0;1.0433203;0.14749011;-1.1048454;89.538925;-178.25851;30.171494;-0.078879476;0.2980233;9.801787;0
1681460181889;-0.009762588;0.005857553;1.0782778;-2.46799;-3.6128051;1.46412;45.7566363;4.8130401;0;0;0;0.4755786;-0.005432046;-1.5617427;89.77342;-1.6407989;29.586006;0.038765494;0.28079805;9.802538;0
1681460181900;0.20354997;0.15156418;1.1292874;-1.80299;-1.617805;1.1141201;45.7566363;4.8130401;0;0;0;0.13729142;-0.13132359;-1.7491279;89.37744;-1.5634621;29.554249;0.10651509;0.26756635;9.802408;0
1681460181909;0.15571328;0.15132011;1.0682712;-2.18799;0.167195;1.25412;45.7566363;4.8130401;0;0;0;0.16351707;-0.139261;-1.715539;89.27817;-1.5635005;29.511652;0.12349837;0.26757294;9.802194;0
1681460181920;-0.1425338;0.21672945;0.98772985;-2.15299;1.882195;0.09912;45.7566363;4.8130401;0;0;0;0.52153516;-0.21385151;-1.4274812;89.25132;-1.5799052;29.476704;0.12809038;0.27037966;9.802067;0
1681460181929;-0.12862208;0.051985785;0.93232715;-4.53299;1.9871951;1.7441201;45.7566363;4.8130401;0;0;0;0.62033147;-0.055179935;-1.4337035;89.1527;-1.6782304;29.461458;0.14495441;0.28720206;9.801355;0
1681460181940;-0.26432207;-0.16816057;0.769536;-4.95299;0.832195;1.9891201;45.7566363;4.8130401;0;0;0;1.0426608;0.20380107;-1.2399396;89.021385;-1.7473248;29.420206;0.16741116;0.29902285;9.800655;0
1681460181949;0.24137999;-0.13765249;0.57648087;-4.46299;-3.052805;3.0391202;45.7566363;4.8130401;0;0;0;-0.45507815;0.21679123;-1.9673297;88.78646;-1.7223421;29.384308;0.20759705;0.2947488;9.799996;0
1681460181960;0.16132677;-0.04051474;0.7553803;-3.51799;-1.197805;3.0391202;45.7566363;4.8130401;0;0;0;0.08215351;0.05240398;-1.7812055;88.78325;-1.6505412;29.318127;0.20815584;0.2824648;9.800357;0
1681460181969;-0.59893477;-0.019525176;1.3279561;-1.2779901;4.297195;2.37412;45.7566363;4.8130401;0;0;0;0.87023723;0.013402223;-1.1470945;88.81254;-1.5781884;29.24445;0.20315176;0.27008593;9.800806;0
1681460181980;-0.42906573;0.095917426;1.3923892;-1.94299;-1.267805;2.12912;45.7566363;4.8130401;0;0;0;0.7201921;-0.06573734;-1.2718787;88.49681;-1.4718645;29.188055;0.25716975;0.25189415;9.800031;0
1681460181989;0.22868861;0.14473036;1.1676055;-2.39799;-4.592805;2.19912;45.7566363;4.8130401;0;0;0;0.08385492;-0.12104887;-1.7642092;87.99137;-1.4022712;29.151606;0.34362054;0.23998642;9.79768;0
1681460181999;0.31557566;0.102507174;1.1453956;-3.51799;-3.9628048;2.65412;45.7566363;4.8130401;0;0;0;-0.04076089;-0.086067;-1.8396429;87.91783;-1.3982545;29.106731;0.3561948;0.23929918;9.79724;0
1681460182009;-0.14473036;0.047592618;1.1539379;-4.25299;-1.337805;1.77912;45.7566363;4.8130401;0;0;0;0.5747975;-0.04090021;-1.4460249;87.9687;-1.3861855;29.05837;0.34749943;0.23723406;9.797608;0
1681460182020;-0.31167063;-0.012691364;0.9252492;-4.28799;-3.7528048;1.84912;45.7566363;4.8130401;0;0;0;0.8282176;0.012998289;-1.2458837;87.9728;-1.366509;29.02853;0.34680036;0.23386721;9.797704;0
1681460182030;0.06418902;-0.035145316;0.77417326;-3.58799;-3.157805;2.02412;45.7566363;4.8130401;0;0;0;0.34789148;0.04521115;-1.6535201;87.90843;-1.3476762;29.000677;0.35781097;0.23064475;9.797388;0
1681460182040;0.22380732;0.03587751;0.8559349;-1.48799;-0.357805;1.77912;45.7566363;4.8130401;0;0;0;0.011286875;-0.040530574;-1.8265474;87.90131;-1.3152035;28.973219;0.35903206;0.22508828;9.797466;0
1681460182050;-0.12081202;-0.13106275;1.0653424;-1.31299;-1.477805;2.9341202;45.7566363;4.8130401;0;0;0;0.7278464;0.12163709;-1.4578767;87.92463;-1.3059248;28.949224;0.35504678;0.22350056;9.797651;0
1681460182060;0.122520484;0.07248722;1.1368533;-2.46799;-3.7878053;4.15912;45.7566363;4.8130401;0;0;0;0.26863518;-0.06330946;-1.6781535;87.941185;-1.2689701;28.912636;0.35222062;0.21717706;9.797895;0
1681460182069;-0.22405139;0.11300196;1.1925001;-3.41299;-1.4078051;5.38412;45.7566363;4.8130401;0;0;0;0.6187033;-0.09286316;-1.3850777;88.01489;-1.2333944;28.864943;0.33962068;0.21108942;9.79848;0
1681460182080;-0.27823377;-0.021233628;1.2469265;-4.18299;-3.157805;6.22412;45.7566363;4.8130401;0;0;0;0.73946273;0.016618514;-1.3512571;88.02351;-1.206754;28.812231;0.33814883;0.20653073;9.798624;0
1681460182089;0.3919679;-0.12642552;0.8693585;-6.3179903;-5.117805;8.84912;45.7566363;4.8130401;0;0;0;-0.3230655;0.13180341;-1.9943738;87.98266;-1.1652039;28.751968;0.34514147;0.1994206;9.798522;0
1681460182099;0.4798312;-0.10275123;0.9062122;-3.7979898;-0.70780504;6.32912;45.7566363;4.8130401;0;0;0;-0.4239722;0.09987198;-2.0577574;88.082115;-1.069715;28.667313;0.32814357;0.18308;9.79943;0
1681460182109;0.070778765;0.02709118;0.9682046;-1.4529899;2.197195;3.73912;45.7566363;4.8130401;0;0;0;0.35824645;-0.027899133;-1.6437696;88.47931;-0.8976201;28.59955;0.2602157;0.15362887;9.801976;0
1681460182120;-0.7231637;-0.003416906;0.973086;-0.64799;4.9621954;2.2341201;45.7566363;4.8130401;0;0;0;0.9788958;0.002818342;-0.93168384;88.800575;-0.79064256;28.559996;0.2052572;0.13532077;9.803551;0
1681460182129;-0.43614364;0.10714441;0.8842464;-0.75299;3.0021951;1.77912;45.7566363;4.8130401;0;0;0;0.82881206;-0.1082456;-1.1125731;88.6934;-0.74296355;28.534018;0.22359833;0.12716083;9.803262;0
1681460182140;0.04051474;0.043199454;1.0228752;-1.17299;3.527195;2.30412;45.7566363;4.8130401;0;0;0;0.36683223;-0.04217524;-1.6103843;88.354164;-0.7220913;28.51041;0.2816361;0.12358868;9.801808;0
1681460182149;-0.207455;0.13399151;1.1422228;-2.67799;1.7771951;4.50912;45.7566363;4.8130401;0;0;0;0.5788676;-0.11491098;-1.3911308;88.17094;-0.7152777;28.474604;0.31298226;0.12242256;9.800877;0
1681460182159;-0.05491456;-0.15742172;1.2850007;-4.56799;0.622195;7.5191197;45.7566363;4.8130401;0;0;0;0.6089324;0.12178966;-1.5280873;87.93949;-0.7484666;28.422646;0.35256726;0.12810265;9.799471;0
1681460182169;0.005613488;-0.21697351;1.2918345;-3.6929898;-4.487805;9.09412;45.7566363;4.8130401;0;0;0;0.603894;0.16640298;-1.5751417;87.79739;-0.68314695;28.348497;0.376874;0.116923526;9.798689;0
1681460182180;0.41783878;-0.20086525;1.0282446;-2.64299;-2.002805;8.709121;45.7566363;4.8130401;0;0;0;-0.28725615;0.17903827;-1.9567745;87.757286;-0.55960715;28.269007;0.38374272;0.0957799;9.798657;0
1681460182188;0.06980251;0.03905035;0.9359881;0.61201;-1.442805;7.2041206;45.7566363;4.8130401;0;0;0;0.34071714;-0.041581474;-1.6452348;87.87292;-0.3639875;28.194218;0.36397535;0.062299076;9.799668;0
1681460182199;0.08908362;0.054670494;0.9345237;2.29201;-0.112805;5.4191203;45.7566363;4.8130401;0;0;0;0.283053;-0.058171216;-1.6658343;87.99705;-0.25543457;28.124529;0.34274787;0.04371961;9.800545;0
1681460182209;-0.07468379;0.043199454;0.7236518;2.81701;1.4971951;3.70412;45.7566363;4.8130401;0;0;0;0.5379602;-0.059311412;-1.4679564;88.13169;-0.20326942;28.071304;0.3197177;0.034791183;9.801366;0
