TimeStamp; AccX(g); AccY(g); AccZ(g); GyrX(deg/s); GyrY(deg/s); GyrZ(deg/s); Lat; Long; Alt; Bear; VitGPS(km/h); Azi; Pitch; Roll; Azi1; Pitch1; Roll1; gravX; gravY; gravZ; Event
1686810585733;0.3553582;-0.100798726;1.1590632;-1.97533;1.703975;-3.5258298;45.73956154;4.83572191;229.9369421;322.09512;16.920612;-2.8966894;0.082954854;-1.8682888;87.71276;1.408392;147.48099;0.39125726;-0.24103375;9.795864;0
1686810585742;-0.042955387;-0.059551787;1.018238;-2.4303298;3.383975;-2.5808299;45.73956154;4.83572191;229.9369421;322.09512;16.920612;3.1364791;0.0583668;-1.5286353;88.04242;1.3897024;147.5233;0.3348927;-0.23783582;9.798027;0
1686810585753;-0.5284001;0.106900334;1.0707119;-2.5003302;1.108975;-2.44083;45.73956154;4.83572191;229.9369421;322.09512;16.920612;2.8009443;-0.08929337;-1.1123594;88.22877;1.4037836;147.55275;0.30302128;-0.24024522;9.798998;0
1686810585763;-0.4405368;0.1313068;1.1661412;-3.16533;2.1239753;-3.4908302;45.73956154;4.83572191;229.9369421;322.09512;16.920612;2.8751292;-0.10494677;-1.2095966;88.19482;1.394427;147.57608;0.3088293;-0.23864421;9.798868;0
1686810585773;-0.3255823;-0.088107355;1.0426444;-4.21533;-1.481025;-1.4608301;45.73956154;4.83572191;229.9369421;322.09512;16.920612;2.962814;0.08048824;-1.2681247;87.94316;1.2885555;147.60704;0.35188088;-0.22052842;9.797851;0
1686810585785;0.26529834;-0.14741507;0.7951628;-3.37533;-4.2810245;-1.63583;45.73956154;4.83572191;229.9369421;322.09512;16.920612;-2.875748;0.17408001;-1.8928231;87.57851;1.234338;147.61302;0.41423818;-0.21125089;9.795596;0
1686810585793;0.71925867;-0.15376076;1.0206786;-3.6903298;-4.701025;-1.81083;45.73956154;4.83572191;229.9369421;322.09512;16.920612;-2.7106802;0.12252512;-2.184661;87.5578;1.2662067;147.62628;0.41777307;-0.21670419;9.795335;0
1686810585802;0.24528502;-0.04417571;1.086088;-3.30533;-4.211025;1.5841701;45.73956154;4.83572191;229.9369421;322.09512;16.920612;-2.9247925;0.039654136;-1.7929127;87.894455;1.3657062;147.64735;0.36019766;-0.23372985;9.79723;0
1686810585813;-0.26578647;0.051497653;1.0953624;-2.81533;-1.0610249;0.81417;45.73956154;4.83572191;229.9369421;322.09512;16.920612;2.9741144;-0.045656733;-1.33275;88.38383;1.4660449;147.63788;0.2764934;-0.25089842;9.799523;0
1686810585823;0.16376741;0.13643217;0.8700906;-2.81533;-0.78102505;0.11417;45.73956154;4.83572191;229.9369421;322.09512;16.920612;-2.951221;-0.15289384;-1.7568386;88.50177;1.4949377;147.6306;0.25631884;-0.25584203;9.799948;0
1686810585833;0.3712224;-0.04612823;0.8693585;-4.1803303;3.9089754;-1.25083;45.73956154;4.83572191;229.9369421;322.09512;16.920612;-2.8197787;0.048758823;-1.974366;88.713356;1.4517789;147.63373;0.22013088;-0.24845746;9.801009;0
1686810585842;-0.020989563;-0.06199243;1.1383178;-3.16533;7.653975;0.88417;45.73956154;4.83572191;229.9369421;322.09512;16.920612;3.139125;0.05439671;-1.5523593;89.19126;1.4204971;147.65602;0.13837482;-0.243105;9.802642;0
1686810585853;-0.373419;-0.036121577;1.2110491;-2.32533;3.173975;0.53417003;45.73956154;4.83572191;229.9369421;322.09512;16.920612;2.9302216;0.028494783;-1.2717028;89.428825;1.4235185;147.65263;0.09772972;-0.243622;9.803123;0
1686810585863;-0.5352339;0.06540934;0.97479445;-3.3403301;1.283975;2.1091702;45.73956154;4.83572191;229.9369421;322.09512;16.920612;2.7888978;-0.058749966;-1.0686647;89.41637;1.4400871;147.64711;0.0998603;-0.24645694;9.803019;0
1686810585873;-0.27579314;0.104459696;0.97235376;-3.06033;-1.971025;3.6141698;45.73956154;4.83572191;229.9369421;322.09512;16.920612;2.9488318;-0.10298719;-1.2944205;89.230194;1.4224886;147.62337;0.13171405;-0.24344577;9.802722;0
1686810585883;-0.24601722;-0.013667624;1.0873083;-4.35533;-1.0960251;2.3541698;45.73956154;4.83572191;229.9369421;322.09512;16.920612;3.0098045;0.012259619;-1.3482804;88.912125;1.3236257;147.58313;0.18613778;-0.22652942;9.802243;0
1686810585893;0.30800965;-0.100310594;0.85813147;-3.16533;-1.7960249;1.9341702;45.73956154;4.83572191;229.9369421;322.09512;16.920612;-2.8389926;0.10958099;-1.9154049;88.49998;1.2467531;147.55247;0.25665173;-0.21337533;9.800962;0
1686810585902;0.9059682;-0.11153757;0.9027953;-4.11033;-6.8360248;3.6841698;45.73956154;4.83572191;229.9369421;322.09512;16.920612;-2.6049445;0.0869874;-2.3579485;88.45677;1.2566968;147.53091;0.2640412;-0.21507688;9.800715;0
1686810585913;0.5557353;-0.17328593;1.0345902;-4.11033;0.51397496;1.86417;45.73956154;4.83572191;229.9369421;322.09512;16.920612;-2.7708309;0.1464955;-2.0637243;89.00573;1.31196;147.50038;0.17012532;-0.22453327;9.80259;0
1686810585923;0.006833812;-0.06418902;1.0763253;-2.0103302;0.373975;1.19917;45.73956154;4.83572191;229.9369421;322.09512;16.920612;-3.0973213;0.059565444;-1.5771455;89.959435;178.49995;147.45142;-0.006941124;-0.2567153;9.803273;0
1686810585933;-0.04832481;0.10421562;0.99431956;-0.99533004;2.578975;-0.37583002;45.73956154;4.83572191;229.9369421;322.09512;16.920612;3.1304781;-0.10430749;-1.5222336;89.31852;178.3646;146.78014;-0.11659013;-0.27987522;9.801939;0
1686810585942;0.36170387;0.02172176;0.7363432;-0.99533004;2.473975;-0.69083005;45.73956154;4.83572191;229.9369421;322.09512;16.920612;-2.7574728;-0.026471345;-2.0273924;89.00542;178.36143;146.73355;-0.1701525;-0.28041765;9.8011465;0
1686810585953;0.059307724;0.14839134;0.79687124;-0.89033;2.788975;-1.63583;45.73956154;4.83572191;229.9369421;322.09512;16.920612;-3.0084622;-0.18361223;-1.6450851;88.38942;178.39253;146.70099;-0.27551937;-0.27509618;9.798894;0
1686810585962;-0.10616814;-0.09664962;1.2112931;-3.4453301;2.928975;-1.3208301;45.73956154;4.83572191;229.9369421;322.09512;16.920612;3.1329384;0.07931895;-1.4833711;87.93149;178.53386;146.82451;-0.35385004;-0.25091478;9.797038;0
1686810585973;-0.19110265;0.07175502;1.098047;-1.9053302;2.088975;-0.48083;45.73956154;4.83572191;229.9369421;322.09512;16.920612;3.0778825;-0.06429138;-1.3984835;87.80069;178.54233;146.84248;-0.3762162;-0.24946634;9.796241;0
1686810585982;-0.52791196;0.054670494;0.94770324;-2.5003302;0.688975;-0.65583;45.73956154;4.83572191;229.9369421;322.09512;16.920612;2.79754;-0.050353356;-1.0625615;87.800644;178.56868;146.87364;-0.37622833;-0.24495676;9.796345;0
1686810585993;-0.19354331;0.024650535;1.0255598;-2.4303298;-1.936025;-1.21583;45.73956154;4.83572191;229.9369421;322.09512;16.920612;3.052435;-0.02361486;-1.3842704;88.05705;178.66162;146.97517;-0.3323962;-0.22905396;9.798319;0
1686810586002;0.31020623;0.030508086;1.0118922;-2.4653301;0.89897496;-0.44583002;45.73956154;4.83572191;229.9369421;322.09512;16.920612;-2.8503716;-0.028817475;-1.8682611;88.405014;178.77711;147.09686;-0.27289632;-0.2092904;9.80059;0
1686810586013;0.40270674;-0.12666957;0.9750385;-2.88533;0.933975;-2.0208302;45.73956154;4.83572191;229.9369421;322.09512;16.920612;-2.8097196;0.11950203;-1.962473;88.481895;178.83177;147.14693;-0.25975153;-0.19993952;9.801156;0
1686810586023;0.34510747;-0.12398486;0.8534942;-2.5353298;0.58397496;-1.67083;45.73956154;4.83572191;229.9369421;322.09512;16.920612;-2.817127;0.13386911;-1.9550442;88.43556;178.82762;147.1631;-0.26767668;-0.20065;9.800923;0
1686810586034;-0.13057461;0.023674276;1.172975;-3.16533;-1.481025;-2.0558302;45.73956154;4.83572191;229.9369421;322.09512;16.920612;3.1118653;-0.020056512;-1.4599335;88.2044;178.78906;147.14267;-0.3072122;-0.20724896;9.799629;0
1686810586042;-0.15644547;0.04734855;1.2188591;-1.6253301;4.188975;-4.0508304;45.73956154;4.83572191;229.9369421;322.09512;16.920612;3.095519;-0.03851147;-1.4431403;88.13106;178.76553;147.14273;-0.31975394;-0.21127369;9.799146;0
1686810586053;-0.10421562;0.10616814;0.9403813;-2.0103302;3.2439752;-2.26583;45.73956154;4.83572191;229.9369421;322.09512;16.920612;3.1076028;-0.11174463;-1.460424;88.1732;178.76604;147.18633;-0.31254575;-0.21118747;9.799377;0
1686810586062;0.2836032;0.01195917;0.8569111;-2.57033;-1.166025;-1.18083;45.73956154;4.83572191;229.9369421;322.09512;16.920612;-2.8259478;-0.013248585;-1.8904092;88.24179;178.80301;147.24199;-0.30081886;-0.20486236;9.799877;0
1686810586073;-0.25944078;0.037585963;0.96576405;-3.37533;2.6489751;-1.07583;45.73956154;4.83572191;229.9369421;322.09512;16.920612;2.9761145;-0.037568096;-1.3083545;88.189575;178.83458;147.27736;-0.30975392;-0.19946021;9.799723;0
1686810586083;-0.64481896;0.043687582;1.1175723;-3.41033;-0.956025;-0.025829999;45.73956154;4.83572191;229.9369421;322.09512;16.920612;2.796902;-0.033846706;-1.0474739;88.26791;178.87105;147.31947;-0.2963591;-0.1932184;9.800247;0
1686810586093;-0.50374955;0.06882624;1.2039711;-3.86533;-1.481025;0.98916996;45.73956154;4.83572191;229.9369421;322.09512;16.920612;2.8845124;-0.052687198;-1.1745235;88.83791;179.01721;147.43893;-0.19885764;-0.16820407;9.803171;0
1686810586102;-0.19744834;0.09274459;0.9374525;-3.79533;-2.496025;1.7241701;45.73956154;4.83572191;229.9369421;322.09512;16.920612;3.0340388;-0.09650784;-1.3632083;89.829025;179.22987;147.59737;-0.029261678;-0.13181028;9.805705;0
1686810586113;0.14082533;0.0041491;0.9889502;-3.7603304;-2.5660253;0.60416996;45.73956154;4.83572191;229.9369421;322.09512;16.920612;-2.9710317;-0.004153535;-1.7122442;89.24778;0.51943785;147.71823;0.12873934;-0.0889049;9.805384;0
1686810586122;0.2067228;-0.025382727;0.94062537;-4.35533;-2.0410252;1.09417;45.73956154;4.83572191;229.9369421;322.09512;16.920612;-2.9262378;0.026349863;-1.7871288;88.869385;0.39585188;147.70915;0.19349699;-0.06775281;9.804488;0
1686810586133;0.5762368;-0.13374746;0.916707;-4.56533;-4.736025;1.19917;45.73956154;4.83572191;229.9369421;322.09512;16.920612;-2.7297857;0.12290036;-2.1319761;88.78182;0.36954653;147.69666;0.2084801;-0.06325053;9.804209;0
1686810586142;0.18451291;-0.025382727;0.84617233;-4.4953303;-3.8610249;1.8991699;45.73956154;4.83572191;229.9369421;322.09512;16.920612;-2.9478056;0.029300036;-1.7854916;88.951065;0.4023527;147.68445;0.17951903;-0.06886545;9.804739;0
1686810586153;-0.051253587;-0.020745499;1.0055466;-3.93533;-1.7960249;1.5841701;45.73956154;4.83572191;229.9369421;322.09512;16.920612;3.1386492;0.020601403;-1.5198696;89.21273;0.44031078;147.66617;0.13474019;-0.075362116;9.805425;0
1686810586162;-0.080297284;0.05418236;1.0245836;-2.2553298;0.058975;0.91917;45.73956154;4.83572191;229.9369421;322.09512;16.920612;3.1115603;-0.052671906;-1.4925855;89.35285;0.4785952;147.65039;0.110758714;-0.0819146;9.805666;0
1686810586173;-0.06760593;0.054670494;1.0360546;-2.0103302;1.7739749;1.09417;45.73956154;4.83572191;229.9369421;322.09512;16.920612;3.1268444;-0.0526074;-1.5056355;89.405876;0.48357633;147.6413;0.101684086;-0.08276713;9.805745;0
1686810586182;0.0871311;0.06199243;0.90425974;-3.3403301;2.543975;2.73917;45.73956154;4.83572191;229.9369421;322.09512;16.920612;-3.0110202;-0.068134315;-1.666856;89.41293;0.4773726;147.63043;0.10047537;-0.08170535;9.805782;0
1686810586193;-0.29092512;0.018304853;0.98992646;-3.7603304;3.8739748;2.00417;45.73956154;4.83572191;229.9369421;322.09512;16.920612;2.9533894;-0.017739;-1.2849585;89.44408;0.45972788;147.6032;0.09514745;-0.07868542;9.805861;0
1686810586202;-0.5857553;-0.043931648;1.2918345;-4.4953303;4.993975;3.96417;45.73956154;4.83572191;229.9369421;322.09512;16.920612;2.869528;0.030962113;-1.1450944;89.37452;0.45361298;147.58273;0.10705087;-0.07763883;9.805747;0
1686810586212;-0.16279115;0.11690699;1.1309959;-3.23533;1.703975;4.97917;45.73956154;4.83572191;229.9369421;322.09512;16.920612;3.069611;-0.101957254;-1.427842;88.95407;0.43631157;147.5399;0.17900428;-0.07467764;9.804708;0
1686810586223;-0.13350339;0.020013304;0.82152176;-3.27033;0.093975;7.4991703;45.73956154;4.83572191;229.9369421;322.09512;16.920612;3.0673513;-0.024041187;-1.4096972;88.56683;0.34702015;147.48724;0.24526897;-0.059395023;9.8033905;0
1686810586233;-0.132039;-0.04881294;1.0172617;-3.3403301;-0.081025004;6.97417;45.73956154;4.83572191;229.9369421;322.09512;16.920612;3.1050503;0.047549598;-1.4417195;88.203255;0.26441634;147.40955;0.30747432;-0.0452569;9.80171;0
1686810586242;-0.008054135;-0.051497653;1.108786;-3.5503302;-1.551025;5.46917;45.73956154;4.83572191;229.9369421;322.09512;16.920612;-3.0719912;0.0464105;-1.5635326;87.885475;0.23398243;147.33734;0.36183375;-0.040047932;9.79988;0
1686810586253;-0.051009525;-0.17328593;1.0931658;-4.60033;-2.7410252;6.13417;45.73956154;4.83572191;229.9369421;322.09512;16.920612;-3.1051545;0.15704137;-1.5241679;87.72221;0.24790591;147.28052;0.3897552;-0.04243103;9.798791;0
1686810586262;-0.18841796;-0.05833146;0.89010394;-2.81533;-2.0410252;6.9041705;45.73956154;4.83572191;229.9369421;322.09512;16.920612;3.0601614;0.06402502;-1.3621949;87.61911;0.33545643;147.21661;0.40738437;-0.05741583;9.798004;0
1686810586273;-0.44419774;-0.10006653;0.98772985;-2.29033;-2.916025;4.17417;45.73956154;4.83572191;229.9369421;322.09512;16.920612;2.9074602;0.09213464;-1.1481787;87.445564;0.42543593;147.14511;0.43705595;-0.07281623;9.79662;0
1686810586284;0.24772567;-0.042223193;1.0172617;0.33467;-0.431025;2.28417;45.73956154;4.83572191;229.9369421;322.09512;16.920612;-2.9184701;0.040306307;-1.8096689;86.97486;0.5845087;147.09764;0.51751;-0.1000418;9.7924595;0
1686810586293;0.05857553;0.050765455;0.9852892;0.5096701;1.248975;2.1091702;45.73956154;4.83572191;229.9369421;322.09512;16.920612;-3.0420415;-0.051387314;-1.6301765;86.87703;0.64799386;147.07379;0.53422356;-0.11090718;9.791448;0
1686810586302;-0.14009313;-0.003172841;0.88912773;-0.89033;-1.0960251;1.7941701;45.73956154;4.83572191;229.9369421;322.09512;16.920612;3.0642753;0.003524985;-1.4145187;86.83853;0.6619506;147.05269;0.5407998;-0.11329583;9.791057;0
1686810586313;-0.2975149;0.0954293;0.7624581;-1.1353301;-1.9010249;1.86417;45.73956154;4.83572191;229.9369421;322.09512;16.920612;2.8957152;-0.11607373;-1.1987624;86.80077;0.6879788;147.0336;0.54725057;-0.11775047;9.790653;0
1686810586323;0.36512077;0.1693809;0.94306606;-2.2553298;-2.111025;2.28417;45.73956154;4.83572191;229.9369421;322.09512;16.920612;-2.7657158;-0.16595124;-1.940188;86.638916;0.67816824;147.01224;0.57490724;-0.11607143;9.7890835;0
1686810586333;0.004881294;0.060528047;1.2027508;-0.50533;0.408975;3.26417;45.73956154;4.83572191;229.9369421;322.09512;16.920612;-3.0569193;-0.050281845;-1.5748547;86.68396;0.63572264;146.9886;0.567216;-0.108807;9.789616;0
1686810586341;-0.10763253;0.009030394;1.0467936;-2.57033;2.9989748;4.52417;45.73956154;4.83572191;229.9369421;322.09512;16.920612;-3.1273293;-0.008581266;-1.4683353;86.72435;0.55955166;146.95627;0.56032294;-0.095770404;9.790146;0
1686810586352;0.1950077;-0.12740177;1.0499663;-1.55533;1.808975;4.2441697;45.73956154;4.83572191;229.9369421;322.09512;16.920612;-2.928724;0.118737586;-1.7544315;86.713264;0.52142215;146.90994;0.5622204;-0.089244515;9.790102;0
1686810586361;0.19134672;-0.08859549;0.8688704;-1.73033;-0.431025;5.60917;45.73956154;4.83572191;229.9369421;322.09512;16.920612;-2.9034936;0.0992529;-1.7875609;86.79832;0.5116665;146.86755;0.54768604;-0.087574825;9.790928;0
1686810586371;-0.0705347;-0.1278899;1.0133566;-1.6603299;-1.0960251;5.78417;45.73956154;4.83572191;229.9369421;322.09512;16.920612;-3.105712;0.1252407;-1.5013034;87.03663;0.5366985;146.81259;0.5069562;-0.09185908;9.793083;0
1686810586382;-0.26285768;0.014155753;1.1549141;-1.6253301;2.018975;4.48917;45.73956154;4.83572191;229.9369421;322.09512;16.920612;3.0587966;-0.011950764;-1.3470092;87.19605;0.603928;146.75542;0.47970003;-0.10336539;9.794349;0
1686810586393;-0.073707536;0.012447299;0.9926111;-0.12032999;2.543975;5.32917;45.73956154;4.83572191;229.9369421;322.09512;16.920612;-3.0991483;-0.012504874;-1.4966762;87.19355;0.63258404;146.7099;0.4801263;-0.108269826;9.79428;0
1686810586402;-0.20013306;-0.19061452;0.996028;-0.050329998;1.143975;4.06917;45.73956154;4.83572191;229.9369421;322.09512;16.920612;3.09789;0.18546835;-1.3725055;87.17589;0.63743544;146.65671;0.48314396;-0.10910013;9.794117;0
1686810586418;0.07956509;-0.0705347;0.99798054;2.32967;-0.85102504;4.80417;45.73956154;4.83572191;229.9369421;322.09512;16.920612;-2.9932334;0.070337646;-1.6503541;87.13772;0.69251096;146.61554;0.48966277;-0.11852614;9.793675;0
1686810586423;0.046372294;0.1425338;1.0084753;1.66467;-0.956025;5.22417;45.73960906;4.835668964;229.8984371;324.85117;17.408218;-3.0057368;-0.14025968;-1.6167465;87.158165;0.73031557;146.56871;0.48616418;-0.12499621;9.793773;0
1686810586433;-0.27506092;0.013911689;1.1439313;-0.015330001;1.668975;3.22917;45.73960906;4.835668964;229.8984371;324.85117;17.408218;3.0346138;-0.011823726;-1.3348237;87.19271;0.7188809;146.51773;0.48025942;-0.12303923;9.794088;0
1686810586442;-0.28946072;0.18304853;1.1141554;0.01967;-0.046025;3.6141698;45.73960906;4.835668964;229.8984371;324.85117;17.408218;3.0103188;-0.15769431;-1.316613;87.15815;0.7183259;146.48521;0.4861676;-0.12294424;9.7937975;0
1686810586453;-0.33168393;-0.10006653;1.2313064;-0.54033;-1.0960251;3.50917;45.73960906;4.835668964;229.8984371;324.85117;17.408218;3.0383615;0.07831089;-1.3076665;87.048004;0.65041703;146.44804;0.50500184;-0.111321904;9.792983;0
1686810586462;-0.42296413;-0.017816724;0.96210307;1.73467;1.108975;5.15417;45.73960906;4.835668964;229.8984371;324.85117;17.408218;2.940315;0.016951;-1.156604;86.8335;0.6241482;146.41039;0.54166466;-0.10682605;9.791083;0
1686810586473;-0.33339238;0.017572658;1.0841354;0.47467002;-2.846025;3.6141698;45.73960906;4.835668964;229.8984371;324.85117;17.408218;3.0289462;-0.015491655;-1.2724556;86.34615;0.57588345;146.35516;0.6249302;-0.09856559;9.786206;0
1686810586484;0.30166396;0.04002661;1.0448409;-1.10033;-8.516025;2.91417;45.73960906;4.835668964;229.8984371;324.85117;17.408218;-2.8420115;-0.036788885;-1.8518704;85.79511;0.5268182;146.314;0.7190247;-0.09016806;9.779831;0
1686810586493;0.45103154;0.029775893;0.7895493;-1.9053302;-8.9710245;3.78917;45.73960906;4.835668964;229.8984371;324.85117;17.408218;-2.69999;-0.03273443;-2.0898092;85.7819;0.5048121;146.28323;0.721282;-0.086401686;9.779685;0
1686810586502;0.3692699;-0.18548918;0.908897;0.22966999;-4.596025;4.52417;45.73960906;4.835668964;229.8984371;324.85117;17.408218;-2.8148167;0.1868667;-1.9567078;85.93857;0.48722547;146.24461;0.6945401;-0.083391696;9.781649;0
1686810586513;-0.10348343;0.009030394;1.0214108;3.3096702;-2.2160249;2.91417;45.73960906;4.835668964;229.8984371;324.85117;17.408218;-3.1079662;-0.008795843;-1.4698267;86.33321;0.527158;146.2027;0.62714523;-0.09022622;9.786145;0
1686810586522;0.07785664;-0.08859549;1.0123804;2.25967;-1.866025;1.47917;45.73960906;4.835668964;229.8984371;324.85117;17.408218;-2.9815788;0.08703398;-1.6475497;86.548355;0.51346123;146.17737;0.5903961;-0.08788199;9.788456;0
1686810586533;0.21136004;-0.008542264;1.1080537;1.9446701;-3.406025;0.81417;45.73960906;4.835668964;229.8984371;324.85117;17.408218;-2.9016752;0.007572569;-1.7592809;86.801285;0.54723454;146.16603;0.5471778;-0.09366233;9.790917;0
1686810586542;-0.45932978;0.005369423;0.8547146;1.2096701;0.65397495;2.31917;45.73960906;4.835668964;229.8984371;324.85117;17.408218;2.9003088;-0.005533606;-1.0776727;87.21631;0.5830231;146.16263;0.4762393;-0.09978753;9.794562;0
1686810586553;-0.16327928;0.1278899;0.78784084;3.65967;1.493975;2.63417;45.73960906;4.835668964;229.8984371;324.85117;17.408218;3.0851984;-0.1576331;-1.3664403;87.22971;0.5817645;146.1402;0.47394884;-0.09957214;9.794675;0
1686810586562;0.4764143;0.10934099;1.0441087;2.85467;0.723975;2.4591699;45.73960906;4.835668964;229.8984371;324.85117;17.408218;-2.7570155;-0.09498592;-1.998867;87.20894;0.5309148;146.11568;0.47750333;-0.09086919;9.794581;0
1686810586573;0.043687582;-0.083714195;1.0311733;2.29467;3.453975;4.80417;45.73960906;4.835668964;229.8984371;324.85117;17.408218;-3.0211496;0.0809335;-1.6131378;87.45661;0.4085632;146.09476;0.43516758;-0.0699284;9.796721;0
1686810586582;-0.14692695;0.03783003;1.0956064;2.92467;1.528975;4.87417;45.73960906;4.835668964;229.8984371;324.85117;17.408218;-3.133451;-0.034209132;-1.437486;87.654274;0.35258;146.04932;0.40137023;-0.060346626;9.798235;0
1686810586593;-0.038318157;0.02855557;1.188351;1.31467;0.618975;4.94417;45.73960906;4.835668964;229.8984371;324.85117;17.408218;-3.0535069;-0.024012474;-1.5385627;87.73146;0.2917101;146.00233;0.3881723;-0.0499284;9.798816;0
1686810586602;-0.33266017;0.100310594;0.94550663;1.45467;-0.711025;6.13417;45.73960906;4.835668964;229.8984371;324.85117;17.408218;3.019623;-0.09974629;-1.2324897;87.79314;0.2465928;145.95383;0.37762606;-0.04220628;9.799273;0
1686810586613;-0.08542264;-0.13155088;1.116596;0.82467;-3.651025;5.9591703;45.73960906;4.835668964;229.8984371;324.85117;17.408218;-3.0814536;0.11693504;-1.4944423;87.776505;0.18324062;145.89305;0.38047123;-0.031363107;9.799194;0
1686810586623;0.33290425;-0.11934763;0.9389169;2.50467;1.9489748;5.57417;45.73960906;4.835668964;229.8984371;324.85117;17.408218;-2.8350139;0.11923604;-1.9115295;87.79081;0.16793239;145.83374;0.37802595;-0.028742988;9.799303;0
1686810586633;0.48812938;-0.06345682;1.1661412;2.60967;2.1239753;5.15417;45.73960906;4.835668964;229.8984371;324.85117;17.408218;-2.8081262;0.05015387;-1.967221;87.85007;0.16937868;145.77917;0.36789137;-0.028990533;9.799686;0
1686810586642;-0.11641886;0.036853768;0.97332996;3.72967;3.978975;4.48917;45.73960906;4.835668964;229.8984371;324.85117;17.408218;-3.1032217;-0.037577923;-1.451753;88.28851;0.22849947;145.73012;0.29288828;-0.039109483;9.802184;0
1686810586653;-0.4134456;0.1701131;0.8339691;4.07967;0.933975;3.89417;45.73960906;4.835668964;229.8984371;324.85117;17.408218;2.9199014;-0.1807597;-1.1105492;88.47455;0.22341776;145.68724;0.26106033;-0.038239714;9.803078;0
1686810586662;-0.02391834;0.13960502;1.0377631;3.62467;2.263975;1.96917;45.73960906;4.835668964;229.8984371;324.85117;17.408218;-3.033729;-0.13368706;-1.5477524;88.467514;0.16275167;145.64935;0.2622646;-0.027856268;9.803077;0
1686810586673;-0.17206562;-0.08542264;1.1014639;3.34467;6.3589754;2.77417;45.73960906;4.835668964;229.8984371;324.85117;17.408218;-3.1249204;0.076474994;-1.4158334;88.44943;0.06683171;145.6308;0.2653598;-0.011438801;9.80303;0
