TimeStamp; AccX(g); AccY(g); AccZ(g); GyrX(deg/s); GyrY(deg/s); GyrZ(deg/s); Lat; Long; VitGPS(km/h); Event
1669287798765;1.196161;0.15913019;0.9994449;-9.076409;6.4309;-23.444225;43.78918354;4.835813741;17.546488;0
1669287798776;-0.90401566;0.40075424;-0.5647657;-11.03641;2.4059;-13.574224;43.78918354;4.835813741;17.546488;0
1669287798785;1.6088744;0.11690699;0.8473927;-17.47641;-13.2741;-3.8792248;43.78918354;4.835813741;17.546488;0
1669287798796;-1.4285107;0.097381815;1.3872638;-20.38141;18.505901;4.3107753;43.78918354;4.835813741;17.546488;0
1669287798806;-1.2115372;-0.111049436;1.84098;-22.481411;3.6309;6.1307755;43.78918354;4.835813741;17.546488;0
1669287798815;0.7185265;-0.059551787;1.9166402;-21.11641;4.0509005;15.195776;43.78918354;4.835813741;17.546488;0
1669287798826;-1.0267801;0.06296869;-0.34583968;-19.331411;27.0109;25.310776;43.78918354;4.835813741;17.546488;0
1669287798835;-0.31996882;-0.21087189;-0.26749492;-23.776411;10.4559;32.310776;43.78918354;4.835813741;17.546488;0
1669287798845;-1.0746169;-0.15888612;1.3269798;-21.64141;-3.0191;41.760777;43.78918354;4.835813741;17.546488;0
1669287798856;-1.0655864;-0.43126234;1.535167;-19.75141;1.8459;40.325775;43.78918354;4.835813741;17.546488;0
1669287798866;0.1361881;-0.41783878;0.9384288;-14.53641;-10.4391;42.180775;43.78918354;4.835813741;17.546488;0
1669287798874;0.55842006;-0.35169724;0.8098067;-10.196409;-7.3241;45.785778;43.78918354;4.835813741;17.546488;0
1669287798885;1.1331924;-0.18158413;0.9557574;-6.80141;-0.2191;50.650776;43.78918354;4.835813741;17.546488;0
1669287798894;-0.9398931;-0.49203444;0.0705347;-7.3614106;15.3209;49.005775;43.78918354;4.835813741;17.546488;0
1669287798905;1.1893272;-0.37439525;-0.33217207;-1.23641;-4.0340996;44.245773;43.78918354;4.835813741;17.546488;0
1669287798916;2.2165956;-0.44151303;0.5606166;3.41859;2.5809002;43.86078;43.78918354;4.835813741;17.546488;0
1669287798924;-0.03953848;-0.12886617;1.97668;5.41359;22.5659;44.00078;43.78918354;4.835813741;17.546488;0
1669287798936;-0.7819833;-0.3180163;2.1697352;12.93859;30.895899;19.220776;43.78918354;4.835813741;17.546488;0
1669287798946;-0.29287764;-0.22380732;2.610272;19.063591;23.4759;4.170775;43.78923969;4.835816353;17.859264;0
1669287798956;-2.4655416;0.10201905;0.7705122;24.698591;41.0459;-11.859225;43.78923969;4.835816353;17.859264;0
1669287798965;-0.41661844;0.009030394;0.7307297;28.688591;9.5109005;-41.609226;43.78923969;4.835816353;17.859264;0
1669287798975;0.14131346;0.626026;1.6657416;32.53859;3.6309;-52.634228;43.78923969;4.835816353;17.859264;0
1669287798985;-1.5764139;-0.25260696;-0.003660971;20.32359;10.3859005;-44.37422;43.78923969;4.835816353;17.859264;0
1669287798995;-0.67191017;-0.12422893;0.8915683;18.888592;-7.9891;-40.489223;43.78923969;4.835816353;17.859264;0
1669287799006;-0.28848448;0.3368093;2.090414;23.82359;-25.874098;-39.99922;43.78923969;4.835816353;17.859264;0
1669287799015;-1.904925;-0.33290425;1.101708;15.178591;-10.894099;-35.974224;43.78923969;4.835816353;17.859264;0
1669287799025;-0.9857773;0.08102948;-0.13716437;21.75859;-28.6741;-35.099224;43.78923969;4.835816353;17.859264;0
1669287799035;0.88327014;0.25065446;0.012691364;16.57859;-36.1641;-29.534225;43.78923969;4.835816353;17.859264;0
1669287799045;1.2923225;0.15790986;1.6183931;10.87359;-19.1191;-15.429225;43.78923969;4.835816353;17.859264;0
1669287799058;0.9952959;-0.14961167;1.9491006;4.50359;-9.6691;-12.594225;43.78923969;4.835816353;17.859264;0
1669287799065;-0.8818057;0.067361854;0.25822046;6.25359;0.7259;-8.499226;43.78923969;4.835816353;17.859264;0
1669287799075;-1.346749;-0.025626794;-0.9235408;5.2735906;-11.4541;-8.499226;43.78923969;4.835816353;17.859264;0
1669287799085;0.68777436;0.2711559;0.62675816;6.9185896;-39.7691;-7.0292253;43.78923969;4.835816353;17.859264;0
1669287799095;1.2820718;0.09274459;2.0655196;3.31359;-35.744102;2.8057752;43.78923969;4.835816353;17.859264;0
1669287799105;0.6011314;-0.024650535;1.8695356;0.37359;0.3059;6.305775;43.78923969;4.835816353;17.859264;0
1669287799115;2.1824265;-0.006101618;1.4028839;2.05359;-6.7640996;10.085775;43.78923969;4.835816353;17.859264;0
1669287799125;1.0209227;0.48105153;0.6501883;3.9785903;17.6659;19.010777;43.78923969;4.835816353;17.859264;0
1669287799135;-1.2801193;-0.00781007;-0.17328593;-4.03641;25.2259;17.925776;43.78923969;4.835816353;17.859264;0
1669287799145;-0.5274238;-0.018548917;-0.50350547;-0.01141;19.625902;12.570775;43.78923969;4.835816353;17.859264;0
1669287799156;0.52254254;-0.028311506;0.788329;2.6835902;7.9709;3.330775;43.78923969;4.835816353;17.859264;0
1669287799166;-0.45932978;0.8271353;2.693742;8.70359;2.3709002;12.605775;43.78923969;4.835816353;17.859264;0
1669287799175;-2.398912;-0.20843124;3.493542;-6.2414103;29.985899;4.485775;43.78923969;4.835816353;17.859264;0
1669287799185;-2.0496554;-0.06443308;2.6380954;0.86359;30.6159;-7.204225;43.78923969;4.835816353;17.859264;0
1669287799196;-3.0803404;-0.3194807;-0.3153316;9.05359;21.655901;-15.464225;43.78923969;4.835816353;17.859264;0
1669287799205;0.3519413;0.18207227;0.5867315;12.86859;-43.0591;-29.044226;43.78923969;4.835816353;17.859264;0
1669287799215;-1.490259;-0.24845786;1.3936095;2.1585898;-20.4141;-0.30922502;43.78923969;4.835816353;17.859264;0
1669287799225;-1.8431767;-0.4024627;0.6497002;2.1585898;-26.5041;-5.8742247;43.78923969;4.835816353;17.859264;0
1669287799235;-0.52498317;-0.27823377;0.44224524;6.81359;-47.3641;-1.9542252;43.78923969;4.835816353;17.859264;0
1669287799246;1.3111156;0.003416906;0.7148655;12.09859;-47.294098;-2.829225;43.78923969;4.835816353;17.859264;0
1669287799255;1.5986238;0.02025737;0.20574655;10.278589;-39.7691;-0.79922503;43.78923969;4.835816353;17.859264;0
1669287799265;2.1572878;0.06077211;0.45103154;6.2185903;-35.1491;-2.199225;43.78923969;4.835816353;17.859264;0
1669287799275;3.0732627;0.19110265;1.2918345;7.68859;-8.2691;-0.48422498;43.78923969;4.835816353;17.859264;0
1669287799285;2.2165956;0.29775894;1.0118922;5.09859;11.5409;-1.5692251;43.78923969;4.835816353;17.859264;0
1669287799298;0.8234743;0.2372309;1.2359437;4.95859;26.1359;-13.399225;43.78923969;4.835816353;17.859264;0
1669287799306;-0.701686;0.12374081;0.6870421;7.8285904;15.1809;-28.589226;43.78923969;4.835816353;17.859264;0
1669287799315;-0.8063898;0.044419777;-0.06199243;10.068589;10.6659;-47.524227;43.78923969;4.835816353;17.859264;0
1669287799325;-1.716507;0.14399818;1.1246501;10.278589;12.4509;-56.51923;43.78923969;4.835816353;17.859264;0
1669287799335;-0.27823377;0.42223194;3.0761914;10.87359;-16.949099;-59.31922;43.78923969;4.835816353;17.859264;0
1669287799345;1.0887725;0.34120244;1.66745;3.17359;-7.1141;-50.63923;43.78923969;4.835816353;17.859264;0
1669287799357;-0.15668954;-0.052962042;0.2821388;-4.77141;13.3609;-37.759224;43.78923969;4.835816353;17.859264;0
1669287799366;-0.53816265;0.30800965;0.087863296;-5.85641;18.750902;-27.434225;43.78923969;4.835816353;17.859264;0
1669287799375;-0.22551577;0.032948736;1.5229638;-16.07641;18.6809;-17.214224;43.78923969;4.835816353;17.859264;0
1669287799385;-2.0591738;-0.22575985;1.0982912;-17.161411;35.4459;-14.449226;43.78923969;4.835816353;17.859264;0
1669287799396;0.671666;0.048568875;0.9211002;-10.3364105;-4.2091002;-14.554225;43.78923969;4.835816353;17.859264;0
1669287799405;-1.1678495;0.27628124;0.9716215;-9.18141;12.3809;-11.439225;43.78923969;4.835816353;17.859264;0
1669287799415;-1.4504765;-0.21550912;0.5747724;-18.63141;-1.9691;-8.324225;43.78923969;4.835816353;17.859264;0
1669287799425;-0.62895477;-0.08566671;-0.20916344;-14.11641;-11.874101;-0.519225;43.78923969;4.835816353;17.859264;0
1669287799435;0.59625006;-0.15864205;0.7148655;-15.621411;-21.044102;7.075775;43.78923969;4.835816353;17.859264;0
1669287799445;-0.5886841;-0.34266683;1.1034164;-21.606411;-13.169101;25.695776;43.78923969;4.835816353;17.859264;0
1669287799456;1.7067444;-0.3180163;1.5141774;-18.14141;-9.774099;35.530777;43.78923969;4.835816353;17.859264;0
1669287799465;1.8299971;-0.28824043;1.5361432;-17.406408;-8.1291;38.505775;43.78923969;4.835816353;17.859264;0
1669287799475;-1.0118922;-0.17621471;0.64262235;-16.251411;32.0159;45.400776;43.78923969;4.835816353;17.859264;0
1669287799485;-0.43199453;-0.49301073;-0.6353004;-11.2114105;3.9459002;32.170776;43.78923969;4.835816353;17.859264;0
1669287799495;2.659085;0.69167936;2.1548471;-1.16641;-13.869101;33.570774;43.78923969;4.835816353;17.859264;0
1669287799505;-0.611138;-0.13911688;2.6693356;-11.31641;11.645901;36.160774;43.78923969;4.835816353;17.859264;0
1669287799515;-0.9984687;-0.5662301;-0.06418902;-7.5364103;34.990902;24.050776;43.78923969;4.835816353;17.859264;0
1669287799525;1.1588192;0.18036382;0.39611703;9.61359;-3.3341;4.9757752;43.78923969;4.835816353;17.859264;0
1669287799535;-2.2688255;0.31435534;0.009762588;3.41859;30.965899;7.985775;43.78923969;4.835816353;17.859264;0
1669287799545;0.8876633;-0.28433537;1.1219654;1.94859;-13.169101;-3.5292249;43.78923969;4.835816353;17.859264;0
1669287799556;-0.12349673;0.39318824;1.5197909;8.31859;19.3459;2.175775;43.78923969;4.835816353;17.859264;0
1669287799565;-0.009030394;-0.10836472;1.0326377;1.0385901;5.9409;-4.019225;43.78923969;4.835816353;17.859264;0
1669287799575;-0.06467714;0.23356992;0.788329;5.09859;13.0459;-1.184225;43.78923969;4.835816353;17.859264;0
1669287799585;-0.7951628;0.105435945;1.509052;0.61859;21.5859;-4.824225;43.78923969;4.835816353;17.859264;0
1669287799595;-1.4006872;-0.043931648;0.9896823;-0.01141;17.000898;-9.654224;43.78923969;4.835816353;17.859264;0
1669287799605;-0.705591;0.038318157;0.95038795;4.32859;-1.2341;-19.104225;43.78923969;4.835816353;17.859264;0
1669287799615;-0.8320165;0.102507174;0.803461;5.58859;-4.7690997;-14.554225;43.78923969;4.835816353;17.859264;0
1669287799625;-0.025870858;0.12691364;1.0116482;1.70359;-9.284101;-12.489225;43.78923969;4.835816353;17.859264;0
1669287799635;-0.509363;0.070778765;0.6284666;-0.92141;0.3059;-10.109225;43.78923969;4.835816353;17.859264;0
1669287799645;0.7024182;0.017328594;0.96893686;-1.02641;-18.6641;-3.1442251;43.78923969;4.835816353;17.859264;0
1669287799655;0.43663174;0.049057007;0.8332369;-1.27141;-7.2191;3.6457753;43.78923969;4.835816353;17.859264;0
1669287799665;0.6470155;-0.13325933;0.6809405;-1.6564101;-5.8541;5.325775;43.78923969;4.835816353;17.859264;0
1669287799675;0.6135787;0.3499888;0.9652759;1.49359;-1.8991002;12.045774;43.78923969;4.835816353;17.859264;0
1669287799685;0.21184817;0.08615484;0.8840024;-3.7214103;6.3259;13.550776;43.78923969;4.835816353;17.859264;0
1669287799696;-0.7536718;-0.19940086;0.7600175;-5.4714103;23.9659;10.470775;43.78923969;4.835816353;17.859264;0
1669287799705;0.08639891;0.014399818;1.0467936;-0.116409995;16.9309;5.185775;43.78923969;4.835816353;17.859264;0
1669287799715;-0.6475037;-0.012935429;1.6386504;0.16359;11.7159;5.5007753;43.78923969;4.835816353;17.859264;0
1669287799726;-1.1637005;-0.10177498;1.6667178;0.19859001;5.0309;1.3007749;43.78923969;4.835816353;17.859264;0
1669287799735;-0.9274459;-0.31435534;0.667761;1.0385901;7.7958994;-0.694225;43.78923969;4.835816353;17.859264;0
1669287799745;-0.6045483;-0.14497444;0.11568667;5.58859;3.7359;-2.409225;43.78923969;4.835816353;17.859264;0
1669287799755;-0.018792981;0.017816724;1.7357881;6.70859;-20.7991;1.0207751;43.78923969;4.835816353;17.859264;0
1669287799765;-0.57135546;-0.28457946;1.5661632;-0.71141;-6.5191;5.570775;43.78923969;4.835816353;17.859264;0
1669287799775;0.085178584;-0.24113594;1.1073215;1.77359;-5.8191;5.465775;43.78923969;4.835816353;17.859264;0
1669287799785;-0.26871523;0.008542264;1.5420008;6.74359;-1.9340999;4.2057753;43.78923969;4.835816353;17.859264;0
1669287799795;-1.1263586;-0.21306847;0.4515197;6.4635897;-0.42909998;-0.48422498;43.78923969;4.835816353;17.859264;0
1669287799806;1.4050804;0.13740842;0.6130905;12.6235895;-16.809101;-6.504225;43.78923969;4.835816353;17.859264;0
1669287799815;0.6684932;0.37585962;1.2854887;10.90859;-8.619101;-11.859225;43.78923969;4.835816353;17.859264;0
1669287799825;0.002684712;-0.15449296;1.0416682;4.95859;-6.8341002;-15.709225;43.78923969;4.835816353;17.859264;0
1669287799835;0.33314833;0.24552909;0.7795426;12.93859;-11.559099;-23.479225;43.78923969;4.835816353;17.859264;0
1669287799845;0.17987567;0.2040381;0.2179498;10.31359;-2.7391;-23.514225;43.78923969;4.835816353;17.859264;0
1669287799855;-0.6133346;0.1479032;0.9193917;7.4085903;3.8409002;-28.274225;43.78923969;4.835816353;17.859264;0
1669287799865;1.5122249;0.15668954;2.6634781;4.9935904;-7.254101;-29.009224;43.78923969;4.835816353;17.859264;0
1669287799874;-0.17816724;0.45908573;1.516374;7.3035903;6.6759;-24.949226;43.78923969;4.835816353;17.859264;0
1669287799884;-0.7334144;0.08273793;-0.06540934;0.68859;1.9509001;-21.869225;43.78923969;4.835816353;17.859264;0
1669287799894;0.5952738;0.061748367;0.6287107;-2.18141;-15.759101;-17.844227;43.78923969;4.835816353;17.859264;0
1669287799904;-1.0170176;0.048080746;1.0343462;-5.85641;-2.8791;-10.809225;43.78923969;4.835816353;17.859264;0
1669287799915;-1.3711555;0.06760593;0.4812956;-5.85641;0.09590001;-10.949224;43.78923969;4.835816353;17.859264;0
1669287799925;1.1534498;0.10153091;0.8805854;-3.05641;-20.5541;-11.404225;43.78923969;4.835816353;17.859264;0
1669287799935;0.50423765;0.31191468;0.7854002;-3.16141;1.1108999;-8.009225;43.78923969;4.835816353;17.859264;0
1669287799946;0.335833;0.16571994;0.9743063;-4.28141;-6.1341;-7.5192246;43.78929309;4.835817232;18.015436;0
1669287799954;0.7260925;0.20062119;1.66745;-6.59141;-0.70910007;-1.394225;43.78929309;4.835817232;18.015436;0
1669287799965;-0.20916344;-0.045884162;0.80175257;-13.591411;18.2959;6.9707756;43.78929309;4.835817232;18.015436;0
1669287799975;0.009518524;0.001220324;0.91158164;-12.40141;14.4459;12.360775;43.78929309;4.835817232;18.015436;0
1669287799985;-0.63139534;0.13106275;1.2632788;-12.471411;24.630901;8.650775;43.78929309;4.835817232;18.015436;0
1669287799998;-1.399223;-0.1784113;0.64677143;-12.92641;21.6909;7.565775;43.78929309;4.835817232;18.015436;0
1669287800005;0.047592618;0.1686487;0.97210974;-6.2414103;1.1108999;8.615775;43.78929309;4.835817232;18.015436;0
1669287800015;-1.1876189;0.07590412;0.38122904;-7.71141;21.655901;6.725775;43.78929309;4.835817232;18.015436;0
1669287800025;-1.3809181;-0.13228306;0.19549583;-12.85641;11.4709;6.305775;43.78929309;4.835817232;18.015436;0
1669287800035;0.82054555;-0.038806286;2.199023;-8.37641;-16.389101;9.630775;43.78929309;4.835817232;18.015436;0
1669287800045;-0.030508086;-0.14497444;2.3264248;-10.51141;9.4759;19.780775;43.78929309;4.835817232;18.015436;0
1669287800056;-1.1561345;-0.046372294;0.8998665;-7.9914103;15.2509;23.595776;43.78929309;4.835817232;18.015436;0
1669287800065;-0.9218323;-0.08005322;0.8952293;-8.341411;4.8559;23.210775;43.78929309;4.835817232;18.015436;0
1669287800075;-0.7888171;-0.07468379;1.0611933;-6.03141;5.5559;22.230776;43.78929309;4.835817232;18.015436;0
1669287800086;-1.1861544;-0.20232964;0.6990013;-5.71641;9.930901;14.565775;43.78929309;4.835817232;18.015436;0
1669287800095;-0.8671619;-0.21941416;0.8932769;-1.7264099;0.6559;10.750775;43.78929309;4.835817232;18.015436;0
1669287800105;-0.51107144;-0.3050809;0.893765;1.70359;-5.0141006;5.885775;43.78929309;4.835817232;18.015436;0
1669287800115;-0.44322148;-0.29068106;0.41857094;4.64359;-7.4291005;5.1507754;43.78929309;4.835817232;18.015436;0
1669287800125;0.73927194;-0.040270675;0.48568878;7.54859;-24.2291;-0.274225;43.78929309;4.835817232;18.015436;0
1669287800135;1.301597;-0.1784113;1.7933875;1.8435899;-17.089102;0.670775;43.78929309;4.835817232;18.015436;0
1669287800145;0.88351417;0.067117795;2.0423334;8.178591;-9.704101;-0.55422497;43.78929309;4.835817232;18.015436;0
1669287800155;0.1278899;0.14570662;0.8332369;7.3035903;3.0358999;-6.189225;43.78929309;4.835817232;18.015436;0
1669287800165;0.35169724;0.058819592;0.08883955;7.26859;-3.4391;-9.304225;43.78929309;4.835817232;18.015436;0
1669287800175;0.22453952;0.2157532;0.27335244;7.54859;-1.1641;-10.179226;43.78929309;4.835817232;18.015436;0
1669287800185;-0.07468379;0.33217207;0.78027487;5.48359;-5.5391;-11.334225;43.78929309;4.835817232;18.015436;0
1669287800195;0.20501435;0.19696021;1.2130015;1.8785902;-2.0041;-10.074225;43.78929309;4.835817232;18.015436;0
1669287800205;-0.33241612;0.102995306;0.53157294;1.91359;1.4609;-10.529225;43.78929309;4.835817232;18.015436;0
1669287800215;0.26847118;0.2779897;0.7180383;4.50359;-20.624102;-7.9042253;43.78929309;4.835817232;18.015436;0
1669287800225;-0.3297314;0.26651865;1.4656086;-0.71141;-11.8391;-5.0692253;43.78929309;4.835817232;18.015436;0
1669287800235;-0.40051016;0.17279781;1.6811175;-2.39141;-6.2041;2.7707748;43.78929309;4.835817232;18.015436;0
1669287800245;-0.31826037;0.114710405;1.2347233;-5.12141;-5.5391;8.895775;43.78929309;4.835817232;18.015436;0
1669287800257;0.105924085;-0.039294418;1.0104278;-5.99641;-3.5441003;14.145775;43.78929309;4.835817232;18.015436;0
1669287800266;-0.22331922;-0.01610827;1.3125799;-6.66141;6.0809;14.705774;43.78929309;4.835817232;18.015436;0
1669287800276;-1.2581536;-0.32948735;0.75318366;-4.98141;22.8459;13.165774;43.78929309;4.835817232;18.015436;0
1669287800286;-0.8783888;-0.19061452;0.84251136;1.94859;1.2859001;11.975776;43.78929309;4.835817232;18.015436;0
1669287800296;-1.0031059;-0.007566006;1.6484131;3.1385899;7.5159;11.170775;43.78929309;4.835817232;18.015436;0
1669287800307;-2.2192802;-0.25773233;0.66141534;2.0885901;14.7259;12.010776;43.78929309;4.835817232;18.015436;0
1669287800316;-1.5112486;-0.19403143;0.098846205;5.72859;-14.6741;7.390775;43.78929309;4.835817232;18.015436;0
1669287800326;-0.105924085;-0.14668287;0.63652074;8.42359;-28.4291;4.030775;43.78929309;4.835817232;18.015436;0
1669287800337;0.27872187;-0.16230303;1.810716;7.54859;-33.4341;-2.339225;43.78929309;4.835817232;18.015436;0
1669287800346;0.47690243;-0.055890817;1.3159969;11.01359;-26.5041;-8.359225;43.78929309;4.835817232;18.015436;0
1669287800357;0.7019301;-0.080297284;0.7087639;11.32859;-6.2741;-14.939225;43.78929309;4.835817232;18.015436;0
1669287800366;0.61626333;0.08200574;0.58111805;15.9135895;-0.67410004;-25.719225;43.78929309;4.835817232;18.015436;0
1669287800376;0.47909904;0.1278899;0.6809405;15.213591;-1.4440999;-29.779224;43.78929309;4.835817232;18.015436;0
1669287800386;0.043687582;0.14717102;1.2122693;12.06359;0.48090002;-31.739227;43.78929309;4.835817232;18.015436;0
1669287800396;-0.41613033;0.31826037;0.9037715;12.16859;4.8209;-32.894226;43.78929309;4.835817232;18.015436;0
1669287800406;-1.1139113;0.2157532;0.6836252;10.068589;-2.3191;-36.394222;43.78929309;4.835817232;18.015436;0
1669287800416;-0.7080317;0.2897048;0.822254;7.54859;-9.3541;-39.579224;43.78929309;4.835817232;18.015436;0
1669287800426;-0.5669623;0.15961832;1.4631679;4.3635902;-11.9791;-36.77923;43.78929309;4.835817232;18.015436;0
1669287800436;0.2696915;0.31093842;1.0755931;3.27859;-17.7191;-30.304224;43.78929309;4.835817232;18.015436;0
1669287800446;-0.29336575;0.54646087;0.44273338;0.82859004;-10.7191;-24.039225;43.78929309;4.835817232;18.015436;0
1669287800456;-0.049057007;0.39221197;0.7600175;-10.79141;-4.3141;-13.469225;43.78929309;4.835817232;18.015436;0
1669287800466;0.14009313;0.38415784;0.9472151;-12.57641;-3.6141002;-8.184225;43.78929309;4.835817232;18.015436;0
1669287800476;-0.39904577;0.4114931;0.8154202;-14.18641;5.0659;-0.064225;43.78929309;4.835817232;18.015436;0
1669287800486;-0.15498109;0.24845786;0.6689814;-16.28641;5.8709;7.6707745;43.78929309;4.835817232;18.015436;0
1669287800496;-0.025870858;0.21892604;0.64603925;-17.93141;5.9409;19.080774;43.78929309;4.835817232;18.015436;0
1669287800506;0.2067228;0.1562014;1.0712;-21.57141;3.6309;28.180775;43.78929309;4.835817232;18.015436;0
1669287800516;0.098846205;0.21965824;1.2840245;-23.60141;19.5909;38.400776;43.78929309;4.835817232;18.015436;0
1669287800526;-0.39465263;-0.07004657;1.2544926;-25.14141;28.4459;43.545776;43.78929309;4.835817232;18.015436;0
1669287800536;-0.671666;-0.106900334;1.1170841;-20.41641;11.400901;44.280777;43.78929309;4.835817232;18.015436;0
1669287800546;-1.2381402;-0.1078766;0.7175502;-20.241411;11.960901;41.725773;43.78929309;4.835817232;18.015436;0
1669287800557;-1.13905;-0.055646755;0.5918569;-15.30641;9.7559;38.750774;43.78929309;4.835817232;18.015436;0
1669287800566;-0.5515863;-0.08102948;0.97918755;-12.08641;-1.7241;38.330776;43.78929309;4.835817232;18.015436;0
1669287800576;0.20086525;-0.1679165;1.2418011;-13.066411;-1.6891;37.035774;43.78929309;4.835817232;18.015436;0
1669287800586;0.35487008;-0.098846205;0.83567756;-10.616409;1.6359;34.060772;43.78929309;4.835817232;18.015436;0
1669287800597;0.043687582;-0.068582185;0.9555133;-9.006411;-6.7640996;32.975773;43.78929309;4.835817232;18.015436;0
1669287800607;0.43785208;-0.115930736;1.1341686;-4.3514104;-6.3441;28.845778;43.78929309;4.835817232;18.015436;0
1669287800617;0.47470585;-0.1154426;0.8818057;-4.28141;-4.7690997;22.335775;43.78929309;4.835817232;18.015436;0
1669287800627;-0.29165733;-0.12471706;0.91426635;-2.53141;5.3809;17.750776;43.78929309;4.835817232;18.015436;0
1669287800637;-0.5371864;-0.1942755;0.7739292;2.12359;4.0859;11.450775;43.78929309;4.835817232;18.015436;0
1669287800647;-0.111781634;0.04051474;1.1854223;5.1335897;-0.32410002;7.5307746;43.78929309;4.835817232;18.015436;0
1669287800657;-0.87131095;-0.12300861;1.3321052;4.39859;12.3809;2.315775;43.78929309;4.835817232;18.015436;0
1669287800667;-0.2821388;-0.1610827;1.177124;8.03859;16.1609;-2.164225;43.78929309;4.835817232;18.015436;0
1669287800677;-0.5667182;-0.12349673;0.93208313;6.56859;15.6009;-5.209225;43.78929309;4.835817232;18.015436;0
1669287800687;-1.2869532;-0.11910357;0.64603925;10.2085905;9.090899;-7.5192246;43.78929309;4.835817232;18.015436;0
1669287800697;-0.7385398;-0.04710449;0.82152176;9.78859;2.1259;-9.794226;43.78929309;4.835817232;18.015436;0
1669287800707;-0.2821388;-0.004393165;0.83665377;9.26359;-4.9441;-11.929225;43.78929309;4.835817232;18.015436;0
1669287800717;-0.6326157;-0.11251383;0.84202325;10.278589;-4.7341003;-10.949224;43.78929309;4.835817232;18.015436;0
1669287800727;-0.7326822;-0.058087397;0.8547146;10.24359;-7.254101;-11.369225;43.78929309;4.835817232;18.015436;0
1669287800737;-0.3104503;0.059551787;0.86545336;11.468591;-13.3791;-10.949224;43.78929309;4.835817232;18.015436;0
1669287800747;0.765875;-0.12056797;1.6283997;7.9685903;-17.5441;-10.354225;43.78929309;4.835817232;18.015436;0
1669287800757;0.11983577;-0.14375411;1.0506985;8.03859;0.7959;-8.254225;43.78929309;4.835817232;18.015436;0
1669287800767;0.5530506;-0.09420898;0.5271798;8.73859;3.8059;-9.654224;43.78929309;4.835817232;18.015436;0
1669287800777;0.093964905;-0.1354559;0.93257123;10.13859;3.4559;-7.869225;43.78929309;4.835817232;18.015436;0
1669287800787;0.10616814;0.10006653;0.65043247;12.343591;13.5359;-10.214225;43.78929309;4.835817232;18.015436;0
1669287800797;1.0138448;0.022942081;0.9850451;9.43859;3.4559;-10.284225;43.78929309;4.835817232;18.015436;0
1669287800808;-0.11349008;-0.14277785;1.3235629;7.4435906;13.6409;-5.8742247;43.78929309;4.835817232;18.015436;0
1669287800817;-1.4929438;-0.23405804;0.9708894;7.26859;10.3159;-5.9792247;43.78929309;4.835817232;18.015436;0
1669287800827;-0.4908141;-0.030019958;0.70022166;10.38359;0.97090006;-3.5292249;43.78929309;4.835817232;18.015436;0
1669287800837;-0.6511646;-0.12300861;1.2574214;8.91359;5.2409;-0.41422498;43.78929309;4.835817232;18.015436;0
1669287800847;-1.6625687;-0.054670494;1.2105609;8.668591;8.530899;-0.589225;43.78929309;4.835817232;18.015436;0
1669287800857;-1.3479693;-0.11910357;0.9218323;12.02859;3.9459002;-5.699225;43.78929309;4.835817232;18.015436;0
1669287800867;-0.67776763;-0.21697351;0.5942975;12.02859;-6.0291004;-8.254225;43.78929309;4.835817232;18.015436;0
1669287800875;-0.2626136;0.03124028;0.72291964;16.47359;-15.269099;-12.839225;43.78929309;4.835817232;18.015436;0
1669287800887;-0.3914798;0.122032344;1.1185485;13.32359;-9.9141;-17.004225;43.78929309;4.835817232;18.015436;0
1669287800896;0.28750822;0.13789657;1.2110491;14.128591;-7.4291005;-16.794226;43.78929309;4.835817232;18.015436;0
1669287800906;0.3636564;0.23234959;1.0956064;12.973591;-10.0191;-17.704224;43.78929309;4.835817232;18.015436;0
1669287800917;0.4100287;0.16669619;0.9154867;10.31359;0.97090006;-19.139227;43.78929309;4.835817232;18.015436;0
1669287800927;0.27896595;0.28750822;1.01116;9.578589;9.1959;-20.399223;43.78929309;4.835817232;18.015436;0
1669287800937;-0.100310594;0.13423559;0.98260444;6.60359;9.7559;-20.224224;43.78929309;4.835817232;18.015436;0
1669287800950;-0.75123113;0.07346348;0.833725;8.56359;11.995899;-24.529226;43.78933602;4.835819222;17.858536;0
1669287800957;-0.7480583;0.1576658;0.81151515;7.26859;11.6809;-29.674229;43.78933602;4.835819222;17.858536;0
1669287800968;-0.5213222;0.12935428;0.8659416;8.70359;12.3809;-30.479223;43.78933602;4.835819222;17.858536;0
1669287800978;-0.47958714;0.14839134;1.2388724;8.388591;-1.6541;-32.719227;43.78933602;4.835819222;17.858536;0
1669287800988;-1.1483245;0.25748825;0.7919899;8.52859;-4.5941;-31.424225;43.78933602;4.835819222;17.858536;0
1669287800998;-0.6340801;0.3172841;0.8774126;4.60859;-10.1241;-27.539225;43.78933602;4.835819222;17.858536;0
1669287801008;-0.430042;0.12007983;1.0799863;0.40859;-15.6540985;-22.534225;43.78933602;4.835819222;17.858536;0
1669287801018;-0.21624132;0.0041491;0.5991788;-1.97141;-8.8640995;-15.324226;43.78933602;4.835819222;17.858536;0
1669287801028;0.23381399;0.11861545;0.99700433;-4.4214096;-6.3091;-9.934225;43.78933602;4.835819222;17.858536;0
1669287801038;-0.07590412;0.022942081;0.95673364;-5.0164104;-1.1991;-4.474225;43.78933602;4.835819222;17.858536;0
